frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,pid_error,pid_output,ch1_voltage,ch2_voltage
1869,15.478866599999492,268.86646180617265,191.25079273663823,56.47024124111029,40.1685592574105,-6.348006406612939,0.2100308118080566,-0.13782491285750353,36.291429067859674,-6.389042270705136,1.231374531277693,-3.2694059746684756,3.4936082584453114,3.95466314715118,,0.0,1.2,1.2
1870,15.488143399999899,268.9047715794728,191.35052853694276,56.47828747389671,40.18950684851479,-6.3417509395257134,0.2100308118080566,-0.12977868007108384,36.270481476755386,-6.296969831094153,1.3111051103695126,-3.215955688266072,3.47294796956821,3.4780340345122522,,0.0,1.2,1.2
1871,15.492035100000066,268.9376949700635,191.43526931074936,56.485202400349934,40.20730502203063,-6.340499846108268,0.2100308118080566,-0.12286375361785673,36.25268330323954,-6.2785553431719565,1.272582508909499,-3.216821570619473,3.4593940595406485,5.634427735439562,,0.0,1.2,1.2
1872,15.503742500000044,268.97435294173465,191.5077469236346,56.492901703899264,40.222527553902836,-6.075308221174779,0.2100308118080566,-0.11516445006852649,36.23746077136734,-6.276567670237624,0.9664983256729442,-2.505710550040869,2.6856478499823315,4.9381013246644025,,0.0,1.2,1.2
1873,15.50789629999963,268.999035623129,191.57274132685592,56.49808582751012,40.23617838117438,-6.287211302438081,0.2100308118080566,-0.10998032645767353,36.22380994409579,-6.223181854400757,0.8557287692386528,-2.178117774065479,2.3401856260140255,1.9304818857956254,,0.0,1.2,1.2
1875,15.52411519999987,269.02085952625026,191.65849797782596,56.5026695195995,40.254189920195564,-6.338068041941273,0.2100308118080566,-0.10539663436829017,36.20579840507461,-6.271648978342759,0.49767632397282513,-1.3179572359371214,1.4087913256412823,0.8218219512754271,,0.0,1.2,1.2
1876,15.536374299999807,269.0391580578321,191.69469193830415,56.50651277504252,40.26179176709734,-6.07482186034138,0.2100308118080566,-0.10155337892526717,36.19819655817283,-6.334330684381159,0.411872686030544,-1.2237443552711242,1.2911968697901783,0.7405428460009449,,0.0,1.2,1.2
1877,15.551821400000335,269.03817086211427,191.71473820064048,56.5063054335245,40.266002099849565,-6.582835465818277,0.2100308118080566,-0.10176072044328777,36.19398622542061,-6.346867025588839,0.14003382961724914,-0.5640386283581615,0.5811618085502772,-2.6459470779635668,,0.0,1.2,1.2
1878,15.555253300000004,269.04190660713016,191.72828705870504,56.5070900550829,40.26884777750793,-6.388716751366781,0.2100308118080566,-0.10097609888489245,36.191140547762245,-6.347679069180269,-0.03000765076302314,-0.2595263363205815,0.2612553891277635,0.7169207735844938,,0.0,1.2,1.2
1879,15.568279899999652,269.03501278459504,191.72753151199072,56.50564213993938,40.26868908941817,-6.3498930084764815,0.2100308118080566,-0.10242401402840784,36.19129923585201,-6.400829759148555,-0.12028386036913741,-0.16459511005053062,0.20386210368248542,1.9024827035533247,,0.0,1.2,1.2
1880,15.571788799999922,269.02553023472296,191.72064783161096,56.50365051229174,40.26724330443978,-6.342128259898422,0.2100308118080566,-0.10441564167604866,36.192745020830394,-6.352315610032837,-0.20752615472869518,-0.1026571310397551,0.2315288134332135,-0.8880352304525974,6.342128259898422,0.3173509802496862,1.2,1.2
1881,15.583698000000368,269.01771220955965,191.72889471547109,56.502008486119955,40.2689754041518,-6.3405753101828095,0.2100308118080566,-0.10605766784783555,36.19101292111837,-6.342612780209693,-0.28538114401358133,0.11243698505884804,0.3067319236199976,-1.0340036943132527,,0.0,1.2,1.2
1882,15.587572499999624,269.00941767641336,191.7282098544049,56.50026637858967,40.2688315622261,-6.340264720239688,0.2100308118080566,-0.10779977537811902,36.19115676304408,-6.39981650135444,-0.366531157390338,0.2527095606555283,0.44520468481880426,-0.3509985437286093,,0.0,1.2,1.2
1883,15.599410300000272,269.00036314713066,191.71432861716568,56.49836464845389,40.265916074699845,-6.340202602251063,0.2100308118080566,-0.1097015055139039,36.19407225057033,-6.411257245583389,-0.2757069392414971,0.19608000738332124,0.3383218669275722,-4.236266016238408,,0.0,1.2,1.2
1884,15.602850399999625,268.9918968170561,191.7026414499457,56.49658645827529,40.2634614094809,-6.6359116142002135,0.2100308118080566,-0.11147969569250193,36.19652691578928,-6.413545394429178,-0.32608021729444825,0.41051558351403605,0.5242626750195594,-8.313553071376287,,0.0,1.2,1.2
